Direction,Peach,Cm,contig,V2,start,stop,V13
1,Pp03,contig0003492,contig0004633,Pp04,23211128,23222892,plus
-1,Pp03,contig0003504,contig0000825,Pp01,23749396,30739145,plus
1,Pp08,contig0003506,contig0000777,Pp04,3928104,18715687,plus
1,Pp06,contig0003506,contig0007849,Pp01,41463401,41463112,minus
-1,Pp05,contig0003507,contig0003299,Pp02,29684719,29686835,minus
1,Pp01,contig0003509,contig0012245,Pp07,17215237,17215992,plus
1,Pp01,contig0003510,contig0011643,Pp03,26058372,26069239,minus
1,Pp01,contig0003510,contig0007153,Pp01,6209899,6211274,plus
1,Pp06,contig0003511,contig0002303,Pp02,28284945,28291847,plus
1,Pp06,contig0003512,contig0002133,Pp01,38575716,38581343,minus
-1,Pp03,contig0003516,contig0006581,Pp02,24971680,24977038,plus
1,Pp01,contig0003518,contig0006532,Pp03,2316152,2315735,minus
-1,Pp04,contig0003525,contig0006156,Pp02,7484006,7484455,plus
-1,Pp02,contig0003529,contig0001705,Pp02,28458826,28459221,plus
1,Pp07,contig0003541,contig0005938,Pp02,20710103,20711281,minus
1,Pp01,contig0003543,contig0005883,Pp02,18039712,18039530,minus
1,Pp01,contig0003543,contig0001443,Pp07,7900693,7904807,plus
-1,Pp06,contig0003544,contig0001437,Pp01,12555782,20866194,plus
1,Pp03,contig0003545,contig0005497,Pp01,14707975,39426108,minus
1,Pp02,contig0003546,contig0001189,Pp07,12969648,12995886,minus
-1,Pp03,contig0003546,contig0005052,Pp06,21327377,21327159,minus
1,Pp01,contig0003549,contig0004899,Pp01,37575735,37595287,plus
1,Pp05,contig0003550,contig0000670,Pp05,15399655,15399139,minus
-1,Pp06,contig0003554,contig0003994,Pp03,6066696,6069873,minus
-1,Pp06,contig0003554,contig0003437,Pp04,5377852,12799702,plus
-1,Pp03,contig0003557,contig0003182,Pp03,4014643,4021740,minus
-1,Pp01,contig0003559,contig0003143,Pp04,3854454,3858418,plus
-1,Pp04,contig0003571,contig0011865,Pp05,5256417,5256183,minus
1,Pp04,contig0003571,contig0006833,Pp07,5473220,5472979,minus
1,Pp03,contig0003572,contig0006733,Pp01,36374329,36373918,minus
-1,Pp07,contig0003577,contig0006067,Pp03,4212045,4212363,minus
-1,Pp04,contig0003578,contig0010223,Pp06,11080798,11081717,plus
-1,Pp08,contig0003579,contig0005400,Pp07,5474370,5474515,plus
-1,Pp08,contig0003579,contig0005349,Pp08,13341869,13341661,minus
-1,Pp06,contig0003581,contig0001077,Pp04,6340274,25237281,plus
-1,Pp01,contig0003586,contig0000961,Pp02,6583475,6583269,minus
-1,Pp08,contig0003588,contig0009133,Pp07,14252305,14252596,plus
-1,Pp02,contig0003591,contig0004499,Pp03,5893554,5905358,plus
1,Pp08,contig0003596,contig0004358,Pp02,1643890,1867775,plus
1,Pp08,contig0003596,contig0004191,Pp05,10609084,10610290,minus
1,Pp08,contig0003596,contig0003819,Pp01,6555075,6555298,plus
1,Pp05,contig0003607,contig0003798,Pp03,5330043,5428226,minus
1,Pp06,contig0003607,contig0003730,Pp07,8663819,8666018,plus
1,Pp08,contig0003608,contig0007965,Pp04,16395826,16449251,plus
1,Pp06,contig0003609,contig0007990,Pp03,1454760,1454952,plus
-1,Pp01,contig0003610,contig0003342,Pp02,12235390,12373809,plus
1,Pp03,contig0003613,contig0007439,Pp06,1241975,1279567,plus
-1,Pp06,contig0003613,contig0007443,Pp08,22262086,22262653,plus
-1,Pp06,contig0003613,contig0007327,Pp06,15585673,15585496,minus
1,Pp04,contig0003613,contig0011548,Pp03,20292246,20293066,plus
1,Pp06,contig0003613,contig0006933,Pp02,16149487,16149692,plus
1,Pp04,contig0003616,contig0006925,Pp05,5642262,5641902,minus
-1,Pp06,contig0003618,contig0006931,Pp02,24053200,24053475,plus
-1,Pp06,contig0003618,contig0006863,Pp01,35831265,35831040,minus
1,Pp07,contig0003622,contig0006303,Pp06,23103953,23103368,minus
1,Pp04,contig0003624,contig0001636,Pp05,10168828,10168970,plus
-1,Pp06,contig0003627,contig0001356,Pp07,3308818,5483384,minus
-1,Pp06,contig0003627,contig0005540,Pp07,16940436,16940880,plus
-1,Pp06,contig0003627,contig0001322,Pp03,1919273,2683377,plus
1,Pp07,contig0003628,contig0001287,Pp03,1825978,6789138,plus
1,Pp07,contig0003628,contig0005278,Pp08,13578370,13580505,plus
1,Pp07,contig0003628,contig0001103,Pp06,27802439,27802773,plus
-1,Pp04,contig0003631,contig0004976,Pp01,278485,4498793,plus
-1,Pp04,contig0003631,contig0004894,Pp01,26848563,26851433,plus
-1,Pp06,contig0003635,contig0008900,Pp03,15759225,15762120,plus
-1,Pp01,contig0003644,contig0008764,Pp07,21769251,21768857,minus
1,Pp06,contig0003648,contig0004006,Pp03,26315001,26315375,plus
1,Pp01,contig0003653,contig0008257,Pp04,5352548,5434909,plus
1,Pp02,contig0003667,contig0007694,Pp08,14030620,14031254,plus
-1,Pp03,contig0003668,contig0012057,Pp03,19006874,19009200,minus
-1,Pp03,contig0003668,contig0002981,Pp05,12640804,12641134,plus
-1,Pp03,contig0003668,contig0002799,Pp03,3316594,3335756,minus
1,Pp06,contig0003678,contig0002513,Pp07,15483387,15567304,minus
-1,Pp01,contig0003679,contig0002324,Pp03,1454952,1454590,minus
-1,Pp04,contig0003687,contig0006754,Pp02,2164872,2181605,minus
1,Pp01,contig0003692,contig0001948,Pp02,11452720,11452916,plus
1,Pp01,contig0003692,contig0010083,Pp01,29832322,29832651,plus
1,Pp01,contig0003692,contig0001596,Pp05,14915084,14916489,minus
-1,Pp08,contig0003694,contig0005391,Pp01,30040191,30039815,minus
1,Pp02,contig0003702,contig0001193,Pp04,1450705,5377852,minus
1,Pp02,contig0003702,contig0005243,Pp02,26037539,26038181,plus
1,Pp02,contig0003702,contig0005161,Pp05,2794820,2861674,plus
1,Pp02,contig0003702,contig0001063,Pp01,12734523,12812813,plus
-1,Pp01,contig0003703,contig0005011,Pp02,19220357,19220066,minus
-1,Pp07,contig0003703,contig0005001,Pp03,26729301,26728959,minus
-1,Pp07,contig0003703,contig0009268,Pp08,22447750,22447982,plus
-1,Pp07,contig0003703,contig0004390,Pp02,1643905,1867604,plus
-1,Pp07,contig0003703,contig0000593,Pp01,8720960,18291902,minus
-1,Pp07,contig0003709,contig0000580,Pp06,22261898,30613013,minus
1,Pp06,contig0003714,contig0008465,Pp02,15493842,15495928,plus
1,Pp06,contig0003714,contig0003757,Pp01,34429861,34434080,plus
-1,Pp04,contig0003718,contig0008190,Pp08,17723876,17724873,plus
-1,Pp03,contig0003719,contig0003452,Pp08,4127360,13523182,plus
-1,Pp07,contig0003722,contig0003172,Pp03,2271328,2288939,minus
-1,Pp07,contig0003722,contig0006904,Pp03,26310439,26310095,minus
1,Pp07,contig0003736,contig0002370,Pp01,35741638,38324552,minus
-1,Pp01,contig0003739,contig0002375,Pp04,8398483,8407132,minus
1,Pp02,contig0003742,contig0002360,Pp07,3112172,3112417,plus
-1,Pp02,contig0003744,contig0010888,Pp03,1453072,1453801,plus
1,Pp01,contig0003749,contig0002282,Pp07,20675419,20687260,minus
1,Pp01,contig0003757,contig0002195,Pp02,14426982,24006326,minus
-1,Pp08,contig0003758,contig0006633,Pp04,10702874,10702334,minus
-1,Pp08,contig0003758,contig0006558,Pp05,7731605,7731144,minus
1,Pp05,contig0003760,contig0001933,Pp08,13721064,13722756,minus
-1,Pp05,contig0003760,contig0005927,Pp03,2956804,22455044,minus
1,Pp05,contig0003763,contig0001611,Pp02,27631375,29019205,plus
1,Pp05,contig0003763,contig0009635,Pp04,13203793,13203050,minus
-1,Pp05,contig0003763,contig0005077,Pp07,16550398,16550205,minus
-1,Pp05,contig0003763,contig0005049,Pp05,17149765,17150477,plus
-1,Pp08,contig0003764,contig0004712,Pp01,30654945,30656441,plus
-1,Pp07,contig0003771,contig0008923,Pp07,3654043,3655202,minus
-1,Pp06,contig0003773,contig0004379,Pp05,2519788,2519556,minus
-1,Pp03,contig0003774,contig0000717,Pp02,19175203,19175030,minus
-1,Pp03,contig0003774,contig0000623,Pp08,1526349,9481269,plus
-1,Pp01,contig0003783,contig0003755,Pp07,13012566,13017100,plus
-1,Pp01,contig0003783,contig0003550,Pp02,1827735,1832385,minus
-1,Pp01,contig0003783,contig0007220,Pp03,3579025,3581661,plus
1,Pp01,contig0003787,contig0006801,Pp02,6810726,19398562,minus
1,Pp01,contig0003787,contig0002252,Pp04,16395825,16447794,plus
1,Pp08,contig0003788,contig0006391,Pp03,6463529,6468930,minus
-1,Pp03,contig0003793,contig0005628,Pp07,18907219,18917263,plus
-1,Pp01,contig0003794,contig0001149,Pp08,16822854,16833315,plus
1,Pp07,contig0003796,contig0009464,Pp05,16320043,16320249,plus
1,Pp07,contig0003796,contig0005060,Pp02,15757961,15757661,minus
-1,Pp03,contig0003798,contig0004734,Pp02,25602924,25810549,minus
-1,Pp03,contig0003798,contig0004505,Pp07,18305141,18306342,plus
1,Pp06,contig0003799,contig0008745,Pp02,18039712,18039530,minus
1,Pp02,contig0003803,contig0000541,Pp08,228831,229879,minus
-1,Pp04,contig0003807,contig0003918,Pp08,17521425,17591934,minus
-1,scaffold_291,contig0003817,contig0003595,Pp04,1476207,7482635,plus
-1,Pp02,contig0003818,contig0000336,Pp08,3338415,20358640,plus
-1,Pp02,contig0003818,contig0003075,Pp06,24550971,24568605,minus
-1,Pp02,contig0003818,contig0003013,Pp08,1526331,1526048,minus
-1,Pp05,contig0003823,contig0011316,Pp04,25522221,25838070,minus
-1,Pp01,contig0003830,contig0007073,Pp03,25969070,26070904,minus
-1,Pp01,contig0003836,contig0010969,Pp06,16060619,16060270,minus
-1,Pp01,contig0003840,contig0006452,Pp01,47456930,47457155,plus
-1,Pp01,contig0003840,contig0001939,Pp04,7233111,7251786,plus
1,Pp02,contig0003842,contig0001929,Pp07,18305141,18306342,plus
1,Pp04,contig0003848,contig0001848,Pp01,19079798,34237995,minus
1,Pp01,contig0003849,contig0001761,Pp01,47456930,47457155,plus
1,Pp01,contig0003849,contig0001499,Pp06,1812940,1813150,plus
-1,Pp03,contig0003852,contig0005523,Pp02,16147483,16147300,minus
-1,Pp03,contig0003852,contig0001279,Pp03,25652618,25655612,minus
-1,Pp03,contig0003853,contig0005165,Pp03,1372501,1373268,minus
1,Pp01,contig0003854,contig0005043,Pp05,11645212,11661451,minus
1,Pp01,contig0003854,contig0004614,Pp05,8311659,13228649,minus
-1,Pp02,contig0003862,contig0004412,Pp07,21944897,21944511,minus
1,Pp07,contig0003864,contig0004337,Pp04,25238354,25237530,minus
1,Pp07,contig0003864,contig0008171,Pp08,21306441,21306226,minus
1,Pp07,contig0003864,contig0012535,Pp06,24256000,24255566,minus
1,Pp07,contig0003867,contig0011961,Pp01,13324107,13323880,minus
-1,Pp05,contig0003870,contig0002638,Pp06,22845745,22859053,plus
-1,scaffold_270,contig0003870,contig0007039,Pp08,18842786,18843705,plus
1,Pp01,contig0003870,contig0006810,Pp01,22362223,22364308,minus
1,Pp01,contig0003870,contig0002143,Pp05,4379715,15269119,plus
1,Pp01,contig0003870,contig0006546,Pp04,2068626,2075197,plus
-1,Pp01,contig0003874,contig0006419,Pp01,1478834,37105618,plus
-1,Pp04,contig0003878,contig0006378,Pp03,1926171,1986649,minus
-1,Pp04,contig0003878,contig0006377,Pp04,5352047,10370246,minus
-1,Pp04,contig0003878,contig0006310,Pp06,23937656,23937909,plus
-1,Pp03,contig0003880,contig0006230,Pp06,23754481,23754744,plus
-1,Pp06,contig0003882,contig0005860,Pp01,1869153,4395513,minus
1,Pp06,contig0003885,contig0005478,Pp01,11010754,11013286,minus
-1,Pp06,contig0003894,contig0005330,Pp08,2265166,2271949,plus
-1,Pp04,contig0003901,contig0005312,Pp01,11413104,11413318,plus
-1,Pp04,contig0003901,contig0005295,Pp01,28492113,28497811,minus
-1,Pp07,contig0003908,contig0005229,Pp07,22121821,22121996,plus
-1,Pp08,contig0003910,contig0001118,Pp04,11044200,11045979,minus
-1,Pp08,contig0003910,contig0005124,Pp06,30203772,30204049,plus
1,Pp06,contig0003919,contig0005080,Pp02,28265806,28266337,plus
-1,Pp01,contig0003921,contig0004727,Pp01,31048214,31048383,plus
-1,Pp01,contig0003921,contig0004742,Pp07,16543342,16543031,minus
-1,Pp01,contig0003921,contig0000676,Pp01,32539183,32538998,minus
-1,Pp01,contig0003928,contig0003955,Pp07,11297358,11300264,plus
-1,Pp01,contig0003928,contig0008156,Pp03,1697120,1696934,minus
-1,Pp01,contig0003928,contig0003632,Pp08,19502963,19509634,plus
-1,Pp01,contig0003928,contig0000410,Pp07,20398032,20399407,plus
1,Pp06,contig0003931,contig0003243,Pp07,4110246,4110082,minus
-1,Pp03,contig0003942,contig0007173,Pp01,46973608,46974018,plus
-1,Pp03,contig0003942,contig0007151,Pp08,1526047,1526349,plus
-1,Pp04,contig0003945,contig0002640,Pp06,3760082,7922964,minus
1,Pp01,contig0003952,contig0007024,Pp04,270823,7206186,plus
-1,Pp05,contig0003953,contig0002347,Pp06,30203772,30204049,plus
-1,Pp05,contig0003953,contig0002203,Pp07,2133641,2142760,minus
-1,Pp01,contig0003954,contig0006380,Pp04,3064565,3064799,plus
1,Pp07,contig0003955,contig0001909,Pp07,3289654,3294414,plus
1,Pp01,contig0003958,contig0005706,Pp01,22268285,22272906,plus
1,Pp01,contig0003958,contig0005543,Pp01,9320063,9320796,minus
1,Pp01,contig0003958,contig0005555,Pp08,19998509,19998719,plus
1,Pp01,contig0003958,contig0001273,Pp04,4459536,22338373,plus
1,Pp01,contig0003958,contig0001026,Pp03,310563,310316,minus
-1,Pp03,contig0003961,contig0004345,Pp01,36992450,36998332,plus
1,Pp03,contig0003962,contig0003940,Pp02,4149740,4150232,plus
-1,Pp01,contig0003963,contig0003750,Pp05,763752,15137195,minus
-1,Pp01,contig0003966,contig0003635,Pp06,25754168,25766726,minus
-1,Pp01,contig0003966,contig0012397,Pp08,3338117,20358434,minus
1,Pp06,contig0003970,contig0007569,Pp06,22402357,23103953,plus
1,Pp01,contig0003971,contig0007482,Pp07,13861811,13862116,plus
1,Pp06,contig0003986,contig0002953,Pp04,21872931,21872313,minus
-1,Pp03,contig0003994,contig0007308,Pp01,1390922,1390749,minus
1,Pp03,contig0003997,contig0002613,Pp02,20429624,20434091,plus
-1,Pp02,contig0003999,contig0006599,Pp07,11218775,11218965,plus
-1,Pp02,contig0003999,contig0002037,Pp06,26313264,26312997,minus
1,Pp04,contig0004003,contig0006107,Pp05,2860590,2861674,plus
1,Pp06,contig0004005,contig0001424,Pp07,705220,6250277,minus
1,Pp06,contig0004005,contig0005566,Pp05,16136678,16140508,plus
1,Pp05,contig0004007,contig0009456,Pp08,1526349,1526047,minus
-1,Pp06,contig0004018,contig0008961,Pp07,10292048,10292783,minus
1,Pp03,contig0004023,contig0003682,Pp04,11138078,11142648,plus
-1,Pp03,contig0004029,contig0003503,Pp01,10638642,10639596,plus
-1,Pp03,contig0004029,contig0003394,Pp02,24518050,24520603,plus
1,Pp05,contig0004031,contig0003051,Pp03,1661490,1674351,minus
1,Pp01,contig0004032,contig0007530,Pp02,15199009,15199552,plus
1,Pp01,contig0004032,contig0002968,Pp01,7804085,7826123,minus
1,Pp01,contig0004032,contig0011795,Pp07,17036539,17036251,minus
1,Pp01,contig0004032,contig0002889,Pp06,2424437,8349252,plus
1,Pp01,contig0004032,contig0002878,Pp08,22321362,22321892,minus
-1,Pp06,contig0004033,contig0002752,Pp01,10692484,47608631,plus
1,Pp04,contig0004033,contig0007146,Pp01,31288272,31287891,minus
1,Pp04,contig0004033,contig0007138,Pp03,1926647,1985607,plus
-1,Pp06,contig0004033,contig0006907,Pp05,17528287,17537484,plus
-1,Pp06,contig0004033,contig0010773,Pp05,2665116,2665308,plus
-1,Pp06,contig0004033,contig0010534,Pp07,17718724,17719201,plus
1,Pp08,contig0004047,contig0001976,Pp02,14348629,23998423,plus
1,Pp02,contig0004049,contig0001679,Pp01,35338768,35343194,minus
1,Pp02,contig0004049,contig0005794,Pp03,14814146,14813578,minus
-1,Pp06,contig0004050,contig0001404,Pp03,14624872,14637577,plus
-1,Pp06,contig0004051,contig0005369,Pp03,14625059,14624872,minus
1,Pp01,contig0004052,contig0005136,Pp01,8952206,8975810,plus
1,Pp01,contig0004052,contig0000906,Pp06,1211586,1285492,plus
1,Pp01,contig0004052,contig0004726,Pp04,3064777,3064558,minus
1,Pp04,contig0004055,contig0008814,Pp03,3190505,3197609,plus
1,Pp03,contig0004056,contig0004352,Pp02,15935518,26063821,minus
1,Pp04,contig0004056,contig0000468,Pp02,16142531,16146792,plus
1,Pp04,contig0004056,contig0003482,Pp04,23956864,23956740,minus
1,Pp06,contig0004058,contig0003429,Pp08,18715884,18715666,minus
-1,Pp05,contig0004059,contig0003253,Pp01,3863740,3986796,plus
1,Pp02,contig0004069,contig0007517,Pp07,15056376,15060837,minus
1,Pp07,contig0004079,contig0002508,Pp03,5867180,5867930,plus
-1,Pp04,contig0004086,contig0002478,Pp02,22517898,22526550,minus
-1,Pp03,contig0004089,contig0006765,Pp08,19998509,19998719,plus
-1,Pp06,contig0004094,contig0006551,Pp06,29693459,29694513,plus
-1,Pp06,contig0004094,contig0001609,Pp01,29351272,46264335,plus
-1,Pp06,contig0004094,contig0005849,Pp08,22447750,22447982,plus
-1,Pp06,contig0004094,contig0005752,Pp06,6360656,6360839,plus
1,Pp02,contig0004099,contig0005319,Pp04,14772040,17243057,minus
-1,Pp02,contig0004099,contig0005233,Pp03,25437988,25438568,plus
-1,Pp02,contig0004099,contig0001005,Pp04,24147098,24147522,plus
-1,Pp03,contig0004101,contig0009208,Pp01,45534676,45534853,plus
1,Pp01,contig0004104,contig0004801,Pp03,4860284,13317876,minus
1,Pp01,contig0004104,contig0009064,Pp06,494648,494114,minus
1,Pp01,contig0004104,contig0008989,Pp01,4976759,4998684,minus
1,Pp03,contig0004110,contig0004628,Pp04,4065012,4067142,minus
1,Pp03,contig0004110,contig0004641,Pp07,3725314,3725564,plus
-1,Pp02,contig0004113,contig0004406,Pp07,19771369,19770994,minus
1,Pp02,contig0004114,contig0004342,Pp05,13033350,13033595,plus
-1,Pp01,contig0004122,contig0008679,Pp07,14592126,14591806,minus
1,Pp02,contig0004129,contig0004184,Pp05,13953405,13953228,minus
1,Pp02,contig0004129,contig0008378,Pp04,14993685,15072793,minus
1,Pp02,contig0004131,contig0008133,Pp03,24177997,24179138,plus
-1,Pp06,contig0004137,contig0003522,Pp07,14307978,14312203,plus
-1,Pp06,contig0004137,contig0003406,Pp02,30188263,30187940,minus
-1,Pp03,contig0004146,contig0003011,Pp02,27783092,27785642,plus
1,Pp07,contig0004147,contig0007436,Pp04,11958946,11959372,plus
1,Pp07,contig0004147,contig0007400,Pp03,4599076,4600441,minus
1,Pp07,contig0004147,contig0002897,Pp03,15610979,16214012,minus
1,Pp01,contig0004150,contig0007160,Pp03,3703683,3705897,minus
-1,Pp06,contig0004155,contig0007006,Pp03,15610979,16214010,minus
-1,Pp02,contig0004161,contig0002173,Pp04,1820829,1821024,plus
-1,Pp04,contig0004166,contig0002086,Pp04,7475985,11958806,plus
1,Pp08,contig0004177,contig0006259,Pp01,5701400,5701065,minus
1,Pp03,contig0004200,contig0001683,Pp03,7575858,7581918,minus
1,Pp03,contig0004200,contig0005972,Pp01,21048171,21048374,plus
1,Pp04,contig0004201,contig0001510,Pp08,18569661,18575029,minus
1,Pp03,contig0004203,contig0005548,Pp02,27094045,27093770,minus
1,Pp02,contig0004204,contig0001330,Pp05,17546972,17557258,plus
1,Pp06,contig0004204,contig0001129,Pp08,9030978,9030717,minus
1,Pp01,contig0004208,contig0000996,Pp05,13996587,13996953,plus
1,Pp04,contig0004213,contig0008926,Pp01,3517655,3518919,minus
1,Pp03,contig0004216,contig0004440,Pp06,26192161,26191928,minus
-1,Pp07,contig0004217,contig0000718,Pp01,9982865,32951240,plus
1,Pp08,contig0004231,contig0000675,Pp02,26063140,26062838,minus
-1,Pp06,contig0004237,contig0008072,Pp04,3064777,3064558,minus
-1,Pp06,contig0004237,contig0003512,Pp01,4976202,4999479,plus
-1,Pp01,contig0004269,contig0003317,Pp01,11087581,11104736,plus
-1,Pp06,contig0004272,contig0003307,Pp07,7655007,17273691,minus
-1,Pp03,contig0004274,contig0003207,Pp02,16443024,16458150,plus
-1,Pp01,contig0004278,contig0007412,Pp08,12251175,12256867,plus
1,Pp08,contig0004280,contig0007340,Pp01,6504810,22844402,minus
-1,Pp07,contig0004283,contig0002675,Pp05,3917265,3918716,plus
-1,Pp03,contig0004289,contig0007165,Pp08,19202784,19202505,minus
1,Pp07,contig0004298,contig0007098,Pp01,13906373,13906623,plus
-1,Pp02,contig0004305,contig0006944,Pp07,14562607,14562411,minus
-1,Pp02,contig0004305,contig0002194,Pp04,13617453,13620813,minus
-1,Pp02,contig0004305,contig0001543,Pp06,309474,309618,minus
-1,Pp02,contig0004305,contig0005511,Pp02,23918073,23919206,minus
1,Pp08,contig0004323,contig0001045,Pp01,12990322,40441771,plus
-1,Pp08,contig0004323,contig0004849,Pp07,17036229,17036539,plus
-1,Pp08,contig0004323,contig0008838,Pp01,32749134,32750131,plus
1,Pp01,contig0004330,contig0008752,Pp05,6630107,6629905,minus
1,Pp08,contig0004332,contig0004123,Pp06,1760761,1760906,plus
-1,Pp07,contig0004336,contig0003874,Pp01,8193722,8193507,minus
1,Pp08,contig0004340,contig0003853,Pp03,18797519,18884623,plus
1,Pp05,contig0004342,contig0003650,Pp07,9846080,9845683,minus
1,Pp01,contig0004345,contig0003484,Pp05,2319280,16284274,minus
